Po..Continuous.,k,Experiment,Replicate,Control,Flow Rate,Biofilm,Po..catagorical.,Stem.Density,Control,R.square.,ParticleType,Bin.Number,Particle.size
0.057774,0.0008138,18,2,1,6.1,1,High,7209,1,0.56671,3,31,195
0.060458,0.00092354,18,2,1,6.1,1,High,7209,1,0.62021,3,32,230
0.044939,-1.99E-05,19,1,1,1.8,0,Low,2724,1,0.017518,3,1,1.36
0.057169,-2.01E-05,19,1,1,1.8,0,Low,2724,1,0.034411,3,2,1.6
0.081536,-1.82E-05,19,1,1,1.8,0,Low,2724,1,0.06876,3,3,1.89
0.13965,-8.17E-06,19,1,1,1.8,0,Low,2724,1,0.023648,3,4,2.23
0.22904,4.08E-06,19,1,1,1.8,0,Low,2724,1,0.0049532,3,5,2.63
0.35513,2.16E-05,19,1,1,1.8,0,Low,2724,1,0.15773,3,6,3.11
0.46896,3.72E-05,19,1,1,1.8,0,Low,2724,1,0.46126,3,7,3.67
0.61043,5.21E-05,19,1,1,1.8,0,Low,2724,1,0.67234,3,8,4.35
0.74414,6.88E-05,19,1,1,1.8,0,Low,2724,1,0.81626,3,9,5.11
0.87505,8.93E-05,19,1,1,1.8,0,Low,2724,1,0.8994,3,10,6.03
1.0352,0.00011767,19,1,1,1.8,0,Low,2724,1,0.9388,3,11,7.11
1.1467,0.00015283,19,1,1,1.8,0,Low,2724,1,0.96846,3,12,8.39
1.2837,0.00019596,19,1,1,1.8,0,Low,2724,1,0.97806,3,13,9.9
1.3746,0.00024532,19,1,1,1.8,0,Low,2724,1,0.97969,3,14,11.7
1.3615,0.00029633,19,1,1,1.8,0,Low,2724,1,0.97888,3,15,13.8
1.2163,0.00034282,19,1,1,1.8,0,Low,2724,1,0.97685,3,16,16.3
1.0577,0.00038371,19,1,1,1.8,0,Low,2724,1,0.97405,3,17,19.2
0.99556,0.00043474,19,1,1,1.8,0,Low,2724,1,0.96933,3,18,22.7
0.86805,0.00047772,19,1,1,1.8,0,Low,2724,1,0.96569,3,19,26.7
0.79809,0.00052603,19,1,1,1.8,0,Low,2724,1,0.96023,3,20,31.6
0.67176,0.00056125,19,1,1,1.8,0,Low,2724,1,0.954,3,21,37.2
0.55258,0.00060822,19,1,1,1.8,0,Low,2724,1,0.93992,3,22,43.9
0.44165,0.00065832,19,1,1,1.8,0,Low,2724,1,0.91371,3,23,51.9
0.35657,0.00071101,19,1,1,1.8,0,Low,2724,1,0.87414,3,24,61.2
0.28466,0.00075714,19,1,1,1.8,0,Low,2724,1,0.82017,3,25,72.2
0.208,0.00081831,19,1,1,1.8,0,Low,2724,1,0.74676,3,26,85.2
0.12484,0.00088516,19,1,1,1.8,0,Low,2724,1,0.68917,3,27,101
0.069377,0.00099531,19,1,1,1.8,0,Low,2724,1,0.66461,3,28,119
0.034342,0.0011354,19,1,1,1.8,0,Low,2724,1,0.67581,3,29,140
0.016082,0.0013069,19,1,1,1.8,0,Low,2724,1,0.64399,3,30,165
0.0088123,0.0015093,19,1,1,1.8,0,Low,2724,1,0.66863,3,31,195
0.0084921,0.0016075,19,1,1,1.8,0,Low,2724,1,0.6728,3,32,230
0.07426,1.97E-05,19,2,1,1.8,0,Low,2724,1,0.020124,3,1,1.36
0.091869,1.31E-05,19,2,1,1.8,0,Low,2724,1,0.01836,3,2,1.6
0.12623,7.01E-06,19,2,1,1.8,0,Low,2724,1,0.014002,3,3,1.89
0.2061,8.74E-06,19,2,1,1.8,0,Low,2724,1,0.028309,3,4,2.23
0.32415,1.44E-05,19,2,1,1.8,0,Low,2724,1,0.05516,3,5,2.63
0.48647,2.87E-05,19,2,1,1.8,0,Low,2724,1,0.24347,3,6,3.11
0.62675,4.28E-05,19,2,1,1.8,0,Low,2724,1,0.52699,3,7,3.67
0.78627,5.40E-05,19,2,1,1.8,0,Low,2724,1,0.68094,3,8,4.35
0.92032,6.77E-05,19,2,1,1.8,0,Low,2724,1,0.80863,3,9,5.11
1.0373,8.63E-05,19,2,1,1.8,0,Low,2724,1,0.88935,3,10,6.03
1.1617,0.00011162,19,2,1,1.8,0,Low,2724,1,0.92515,3,11,7.11
1.2163,0.00014356,19,2,1,1.8,0,Low,2724,1,0.95314,3,12,8.39
1.2765,0.00018139,19,2,1,1.8,0,Low,2724,1,0.96097,3,13,9.9
1.2773,0.00022274,19,2,1,1.8,0,Low,2724,1,0.96467,3,14,11.7
1.1917,0.00026433,19,2,1,1.8,0,Low,2724,1,0.96765,3,15,13.8
1.0248,0.00030484,19,2,1,1.8,0,Low,2724,1,0.96706,3,16,16.3
0.87137,0.00034368,19,2,1,1.8,0,Low,2724,1,0.96352,3,17,19.2
0.7914,0.00039173,19,2,1,1.8,0,Low,2724,1,0.95821,3,18,22.7
0.67524,0.00043414,19,2,1,1.8,0,Low,2724,1,0.95443,3,19,26.7
0.60426,0.00048326,19,2,1,1.8,0,Low,2724,1,0.94707,3,20,31.6
0.50438,0.00052151,19,2,1,1.8,0,Low,2724,1,0.93926,3,21,37.2
0.40824,0.00057135,19,2,1,1.8,0,Low,2724,1,0.92157,3,22,43.9
0.32047,0.00062092,19,2,1,1.8,0,Low,2724,1,0.89179,3,23,51.9
0.25059,0.00066514,19,2,1,1.8,0,Low,2724,1,0.85108,3,24,61.2
0.19622,0.00070033,19,2,1,1.8,0,Low,2724,1,0.78502,3,25,72.2
0.14007,0.00075763,19,2,1,1.8,0,Low,2724,1,0.72279,3,26,85.2
0.08607,0.00085896,19,2,1,1.8,0,Low,2724,1,0.73038,3,27,101
0.047172,0.00096235,19,2,1,1.8,0,Low,2724,1,0.69899,3,28,119
0.023008,0.001099,19,2,1,1.8,0,Low,2724,1,0.67583,3,29,140
0.01025,0.0012577,19,2,1,1.8,0,Low,2724,1,0.64436,3,30,165
0.0057369,0.0014713,19,2,1,1.8,0,Low,2724,1,0.62835,3,31,195
0.0056881,0.0015926,19,2,1,1.8,0,Low,2724,1,0.64305,3,32,230
0.092771,1.10E-05,20,1,1,4.5,0,Low,2724,1,0.0091938,3,1,1.36
0.11564,7.85E-06,20,1,1,4.5,0,Low,2724,1,0.0099336,3,2,1.6
0.15958,5.20E-06,20,1,1,4.5,0,Low,2724,1,0.011764,3,3,1.89
0.2574,7.43E-06,20,1,1,4.5,0,Low,2724,1,0.029423,3,4,2.23
0.39748,1.17E-05,20,1,1,4.5,0,Low,2724,1,0.052795,3,5,2.63
0.57609,2.00E-05,20,1,1,4.5,0,Low,2724,1,0.203,3,6,3.11
0.71323,2.59E-05,20,1,1,4.5,0,Low,2724,1,0.43022,3,7,3.67
0.85494,2.80E-05,20,1,1,4.5,0,Low,2724,1,0.59976,3,8,4.35
0.95549,3.31E-05,20,1,1,4.5,0,Low,2724,1,0.80178,3,9,5.11
1.0455,4.76E-05,20,1,1,4.5,0,Low,2724,1,0.89752,3,10,6.03
1.1747,7.77E-05,20,1,1,4.5,0,Low,2724,1,0.92653,3,11,7.11
1.269,0.00012053,20,1,1,4.5,0,Low,2724,1,0.938,3,12,8.39
1.3715,0.00016588,20,1,1,4.5,0,Low,2724,1,0.94081,3,13,9.9
1.3584,0.00019896,20,1,1,4.5,0,Low,2724,1,0.95697,3,14,11.7
1.2115,0.00021769,20,1,1,4.5,0,Low,2724,1,0.97218,3,15,13.8
1.0282,0.000241,20,1,1,4.5,0,Low,2724,1,0.97144,3,16,16.3
0.90673,0.00027612,20,1,1,4.5,0,Low,2724,1,0.9676,3,17,19.2
0.83526,0.00031133,20,1,1,4.5,0,Low,2724,1,0.96071,3,18,22.7
0.71488,0.00033537,20,1,1,4.5,0,Low,2724,1,0.95469,3,19,26.7
0.65425,0.00037129,20,1,1,4.5,0,Low,2724,1,0.94457,3,20,31.6
0.54447,0.0003883,20,1,1,4.5,0,Low,2724,1,0.93147,3,21,37.2
0.44854,0.00041911,20,1,1,4.5,0,Low,2724,1,0.90499,3,22,43.9
0.3575,0.00044767,20,1,1,4.5,0,Low,2724,1,0.85916,3,23,51.9
0.29208,0.00048598,20,1,1,4.5,0,Low,2724,1,0.78835,3,24,61.2
0.23963,0.00051863,20,1,1,4.5,0,Low,2724,1,0.71107,3,25,72.2
0.17603,0.00054483,20,1,1,4.5,0,Low,2724,1,0.61666,3,26,85.2
0.11541,0.00062026,20,1,1,4.5,0,Low,2724,1,0.58575,3,27,101
0.067477,0.00072137,20,1,1,4.5,0,Low,2724,1,0.57662,3,28,119
0.034641,0.00084615,20,1,1,4.5,0,Low,2724,1,0.55825,3,29,140
0.016523,0.00093875,20,1,1,4.5,0,Low,2724,1,0.46095,3,30,165
0.0097201,0.0010438,20,1,1,4.5,0,Low,2724,1,0.39349,3,31,195
0.0092948,0.0010911,20,1,1,4.5,0,Low,2724,1,0.38024,3,32,230
0.090326,9.80E-06,20,2,1,4.5,0,Low,2724,1,0.0060605,3,1,1.36
0.1137,1.07E-05,20,2,1,4.5,0,Low,2724,1,0.015609,3,2,1.6
0.1581,1.24E-05,20,2,1,4.5,0,Low,2724,1,0.059632,3,3,1.89
0.25239,1.69E-05,20,2,1,4.5,0,Low,2724,1,0.12981,3,4,2.23
0.38317,2.21E-05,20,2,1,4.5,0,Low,2724,1,0.14612,3,5,2.63
0.53844,2.91E-05,20,2,1,4.5,0,Low,2724,1,0.30182,3,6,3.11
0.65114,3.60E-05,20,2,1,4.5,0,Low,2724,1,0.51699,3,7,3.67
0.77054,4.43E-05,20,2,1,4.5,0,Low,2724,1,0.64333,3,8,4.35
0.84091,5.48E-05,20,2,1,4.5,0,Low,2724,1,0.74114,3,9,5.11
0.87378,6.77E-05,20,2,1,4.5,0,Low,2724,1,0.82287,3,10,6.03
0.89094,8.48E-05,20,2,1,4.5,0,Low,2724,1,0.87086,3,11,7.11
0.84563,0.00010438,20,2,1,4.5,0,Low,2724,1,0.91263,3,12,8.39
0.80434,0.00012691,20,2,1,4.5,0,Low,2724,1,0.92584,3,13,9.9
0.73632,0.00015078,20,2,1,4.5,0,Low,2724,1,0.92742,3,14,11.7
0.64015,0.00017392,20,2,1,4.5,0,Low,2724,1,0.92578,3,15,13.8
0.5246,0.00019486,20,2,1,4.5,0,Low,2724,1,0.91996,3,16,16.3
0.43145,0.00021474,20,2,1,4.5,0,Low,2724,1,0.90715,3,17,19.2
0.37269,0.00024196,20,2,1,4.5,0,Low,2724,1,0.88382,3,18,22.7
0.30844,0.00026757,20,2,1,4.5,0,Low,2724,1,0.85403,3,19,26.7
0.26367,0.00030005,20,2,1,4.5,0,Low,2724,1,0.80767,3,20,31.6
0.21466,0.00032577,20,2,1,4.5,0,Low,2724,1,0.75327,3,21,37.2
0.1661,0.00036352,20,2,1,4.5,0,Low,2724,1,0.66626,3,22,43.9
0.12331,0.00040073,20,2,1,4.5,0,Low,2724,1,0.55966,3,23,51.9
0.088119,0.00043087,20,2,1,4.5,0,Low,2724,1,0.44041,3,24,61.2
0.060445,0.00046461,20,2,1,4.5,0,Low,2724,1,0.36358,3,25,72.2
0.036358,0.00055413,20,2,1,4.5,0,Low,2724,1,0.35696,3,26,85.2
0.018731,0.00067082,20,2,1,4.5,0,Low,2724,1,0.33401,3,27,101
0.0088342,0.00083709,20,2,1,4.5,0,Low,2724,1,0.29214,3,28,119
0.0036077,0.00094821,20,2,1,4.5,0,Low,2724,1,0.19288,3,29,140
0.0011611,0.00088807,20,2,1,4.5,0,Low,2724,1,0.085666,3,30,165
0.0006801,0.001049,20,2,1,4.5,0,Low,2724,1,0.045177,3,31,195
0.00051466,0.0010907,20,2,1,4.5,0,Low,2724,1,0.039481,3,32,230
0.10352,-1.30E-05,21,1,1,6.1,0,Low,2724,1,0.018287,3,1,1.36
0.12861,-1.25E-05,21,1,1,6.1,0,Low,2724,1,0.036505,3,2,1.6
0.17581,-1.12E-05,21,1,1,6.1,0,Low,2724,1,0.071711,3,3,1.89
0.27582,-7.27E-06,21,1,1,6.1,0,Low,2724,1,0.036126,3,4,2.23
0.41334,-3.07E-06,21,1,1,6.1,0,Low,2724,1,0.0050455,3,5,2.63
0.57751,1.66E-06,21,1,1,6.1,0,Low,2724,1,0.0024209,3,6,3.11
0.69406,4.83E-06,21,1,1,6.1,0,Low,2724,1,0.03289,3,7,3.67
0.80691,7.51E-06,21,1,1,6.1,0,Low,2724,1,0.11462,3,8,4.35
0.86561,1.22E-05,21,1,1,6.1,0,Low,2724,1,0.32286,3,9,5.11
0.89647,2.12E-05,21,1,1,6.1,0,Low,2724,1,0.55486,3,10,6.03
0.92976,3.82E-05,21,1,1,6.1,0,Low,2724,1,0.70931,3,11,7.11
0.91752,6.17E-05,21,1,1,6.1,0,Low,2724,1,0.7898,3,12,8.39
0.91367,8.87E-05,21,1,1,6.1,0,Low,2724,1,0.83545,3,13,9.9
0.86715,0.00011429,21,1,1,6.1,0,Low,2724,1,0.89647,3,14,11.7
0.77312,0.00013682,21,1,1,6.1,0,Low,2724,1,0.94701,3,15,13.8
0.65774,0.00016011,21,1,1,6.1,0,Low,2724,1,0.95939,3,16,16.3
0.5703,0.00018547,21,1,1,6.1,0,Low,2724,1,0.95643,3,17,19.2
0.5173,0.00021489,21,1,1,6.1,0,Low,2724,1,0.94579,3,18,22.7
0.44707,0.00023799,21,1,1,6.1,0,Low,2724,1,0.93063,3,19,26.7
0.40354,0.00026558,21,1,1,6.1,0,Low,2724,1,0.90312,3,20,31.6
0.34228,0.0002815,21,1,1,6.1,0,Low,2724,1,0.86744,3,21,37.2
0.28019,0.0003029,21,1,1,6.1,0,Low,2724,1,0.80384,3,22,43.9
0.22165,0.00032227,21,1,1,6.1,0,Low,2724,1,0.70968,3,23,51.9
0.1766,0.00035016,21,1,1,6.1,0,Low,2724,1,0.58927,3,24,61.2
0.13928,0.00036796,21,1,1,6.1,0,Low,2724,1,0.45555,3,25,72.2
0.097797,0.00040555,21,1,1,6.1,0,Low,2724,1,0.384,3,26,85.2
0.059496,0.00048554,21,1,1,6.1,0,Low,2724,1,0.36422,3,27,101
0.032078,0.00059768,21,1,1,6.1,0,Low,2724,1,0.34894,3,28,119
0.014453,0.00069869,21,1,1,6.1,0,Low,2724,1,0.29402,3,29,140
0.0066303,0.00085487,21,1,1,6.1,0,Low,2724,1,0.228,3,30,165
0.0029733,0.00089806,21,1,1,6.1,0,Low,2724,1,0.16638,3,31,195
0.0025635,0.00089903,21,1,1,6.1,0,Low,2724,1,0.11076,3,32,230
0.14888,1.32E-05,21,2,1,6.1,0,Low,2724,1,0.023497,3,1,1.36
0.17706,1.21E-05,21,2,1,6.1,0,Low,2724,1,0.041019,3,2,1.6
0.22999,1.16E-05,21,2,1,6.1,0,Low,2724,1,0.077205,3,3,1.89
0.346,1.34E-05,21,2,1,6.1,0,Low,2724,1,0.098594,3,4,2.23
0.50403,1.55E-05,21,2,1,6.1,0,Low,2724,1,0.1068,3,5,2.63
0.69869,1.72E-05,21,2,1,6.1,0,Low,2724,1,0.21775,3,6,3.11
0.82265,1.47E-05,21,2,1,6.1,0,Low,2724,1,0.31185,3,7,3.67
0.89839,6.93E-06,21,2,1,6.1,0,Low,2724,1,0.19725,3,8,4.35
0.92037,1.68E-06,21,2,1,6.1,0,Low,2724,1,0.014796,3,9,5.11
0.98295,9.83E-06,21,2,1,6.1,0,Low,2724,1,0.2301,3,10,6.03
1.1896,4.31E-05,21,2,1,6.1,0,Low,2724,1,0.80588,3,11,7.11
1.5189,9.87E-05,21,2,1,6.1,0,Low,2724,1,0.92285,3,12,8.39
1.9379,0.00016321,21,2,1,6.1,0,Low,2724,1,0.94343,3,13,9.9
2.0115,0.00021275,21,2,1,6.1,0,Low,2724,1,0.95609,3,14,11.7
1.6187,0.00022975,21,2,1,6.1,0,Low,2724,1,0.96738,3,15,13.8
1.2609,0.00023292,21,2,1,6.1,0,Low,2724,1,0.9735,3,16,16.3
1.1823,0.00025982,21,2,1,6.1,0,Low,2724,1,0.97202,3,17,19.2
1.1661,0.00030468,21,2,1,6.1,0,Low,2724,1,0.96524,3,18,22.7
1.0099,0.00032489,21,2,1,6.1,0,Low,2724,1,0.95866,3,19,26.7
0.97201,0.00034853,21,2,1,6.1,0,Low,2724,1,0.95165,3,20,31.6
0.83661,0.00036249,21,2,1,6.1,0,Low,2724,1,0.94287,3,21,37.2
0.73704,0.00038046,21,2,1,6.1,0,Low,2724,1,0.93047,3,22,43.9
0.61277,0.00038836,21,2,1,6.1,0,Low,2724,1,0.90751,3,23,51.9
0.53231,0.00040724,21,2,1,6.1,0,Low,2724,1,0.8703,3,24,61.2
0.4694,0.00042346,21,2,1,6.1,0,Low,2724,1,0.81727,3,25,72.2
0.39506,0.00045707,21,2,1,6.1,0,Low,2724,1,0.73708,3,26,85.2
0.29795,0.00050525,21,2,1,6.1,0,Low,2724,1,0.64319,3,27,101
0.19523,0.00055686,21,2,1,6.1,0,Low,2724,1,0.61079,3,28,119
0.11386,0.00062635,21,2,1,6.1,0,Low,2724,1,0.57009,3,29,140
0.065194,0.00073539,21,2,1,6.1,0,Low,2724,1,0.53148,3,30,165
0.044139,0.00086276,21,2,1,6.1,0,Low,2724,1,0.49906,3,31,195
0.04584,0.00090952,21,2,1,6.1,0,Low,2724,1,0.4688,3,32,230
0.45269,0.00011908,22,1,1,1.8,0,High,2724,1,0.63433,3,1,1.36
0.45271,9.75E-05,22,1,1,1.8,0,High,2724,1,0.69892,3,2,1.6
0.4747,7.14E-05,22,1,1,1.8,0,High,2724,1,0.63483,3,3,1.89
0.57384,4.63E-05,22,1,1,1.8,0,High,2724,1,0.40438,3,4,2.23
0.7023,2.69E-05,22,1,1,1.8,0,High,2724,1,0.18979,3,5,2.63
0.8724,1.50E-05,22,1,1,1.8,0,High,2724,1,0.20875,3,6,3.11
0.91069,-2.31E-06,22,1,1,1.8,0,High,2724,1,0.010871,3,7,3.67
0.79415,-3.88E-05,22,1,1,1.8,0,High,2724,1,0.36911,3,8,4.35
0.72637,-6.37E-05,22,1,1,1.8,0,High,2724,1,0.43592,3,9,5.11
0.86017,-5.38E-05,22,1,1,1.8,0,High,2724,1,0.42227,3,10,6.03
1.3676,-5.15E-06,22,1,1,1.8,0,High,2724,1,0.045216,3,11,7.11
2.3323,6.71E-05,22,1,1,1.8,0,High,2724,1,0.87612,3,12,8.39
3.4525,0.00014324,22,1,1,1.8,0,High,2724,1,0.90776,3,13,9.9
3.9385,0.00022982,22,1,1,1.8,0,High,2724,1,0.93433,3,14,11.7
3.373,0.00032372,22,1,1,1.8,0,High,2724,1,0.94195,3,15,13.8
2.2757,0.00038254,22,1,1,1.8,0,High,2724,1,0.94817,3,16,16.3
1.6773,0.00038499,22,1,1,1.8,0,High,2724,1,0.94848,3,17,19.2
1.3483,0.00037782,22,1,1,1.8,0,High,2724,1,0.94498,3,18,22.7
1.0013,0.00039047,22,1,1,1.8,0,High,2724,1,0.95018,3,19,26.7
0.93146,0.00043394,22,1,1,1.8,0,High,2724,1,0.95311,3,20,31.6
0.8021,0.000468,22,1,1,1.8,0,High,2724,1,0.94856,3,21,37.2
0.6443,0.00047895,22,1,1,1.8,0,High,2724,1,0.93259,3,22,43.9
0.52973,0.00050894,22,1,1,1.8,0,High,2724,1,0.91599,3,23,51.9
0.45137,0.00053212,22,1,1,1.8,0,High,2724,1,0.88544,3,24,61.2
0.40126,0.00055366,22,1,1,1.8,0,High,2724,1,0.83327,3,25,72.2
0.3365,0.00057463,22,1,1,1.8,0,High,2724,1,0.7659,3,26,85.2
0.25408,0.00060809,22,1,1,1.8,0,High,2724,1,0.72398,3,27,101
0.17742,0.00065905,22,1,1,1.8,0,High,2724,1,0.68627,3,28,119
0.10612,0.0007104,22,1,1,1.8,0,High,2724,1,0.66592,3,29,140
0.059986,0.00079432,22,1,1,1.8,0,High,2724,1,0.67044,3,30,165
0.041124,0.00086587,22,1,1,1.8,0,High,2724,1,0.66032,3,31,195
0.049683,0.00092749,22,1,1,1.8,0,High,2724,1,0.67292,3,32,230
0.39458,8.17E-05,22,2,1,1.8,0,High,2724,1,0.24892,3,1,1.36
0.40589,6.50E-05,22,2,1,1.8,0,High,2724,1,0.44759,3,2,1.6
0.44036,4.52E-05,22,2,1,1.8,0,High,2724,1,0.50236,3,3,1.89
0.54921,2.74E-05,22,2,1,1.8,0,High,2724,1,0.45338,3,4,2.23
0.68779,1.43E-05,22,2,1,1.8,0,High,2724,1,0.028012,3,5,2.63
0.86379,7.85E-06,22,2,1,1.8,0,High,2724,1,0.029801,3,6,3.11
0.91851,-2.95E-06,22,2,1,1.8,0,High,2724,1,0.0070224,3,7,3.67
0.83999,-2.84E-05,22,2,1,1.8,0,High,2724,1,0.11598,3,8,4.35
0.84522,8.39E-06,22,2,1,1.8,0,High,2724,1,0.20828,3,9,5.11
0.98633,9.01E-06,22,2,1,1.8,0,High,2724,1,0.27408,3,10,6.03
1.4169,1.24E-05,22,2,1,1.8,0,High,2724,1,0.80126,3,11,7.11
2.1307,5.90E-05,22,2,1,1.8,0,High,2724,1,0.80357,3,12,8.39
2.7417,0.00012472,22,2,1,1.8,0,High,2724,1,0.7598,3,13,9.9
2.6541,0.00019836,22,2,1,1.8,0,High,2724,1,0.79058,3,14,11.7
1.9338,0.00027172,22,2,1,1.8,0,High,2724,1,0.81484,3,15,13.8
1.2033,0.00031219,22,2,1,1.8,0,High,2724,1,0.85826,3,16,16.3
0.91351,0.00031125,22,2,1,1.8,0,High,2724,1,0.89762,3,17,19.2
0.77916,0.00031419,22,2,1,1.8,0,High,2724,1,0.91076,3,18,22.7
0.5932,0.00034221,22,2,1,1.8,0,High,2724,1,0.90015,3,19,26.7
0.53377,0.00039294,22,2,1,1.8,0,High,2724,1,0.78522,3,20,31.6
0.45091,0.00042469,22,2,1,1.8,0,High,2724,1,0.85967,3,21,37.2
0.37072,0.0004411,22,2,1,1.8,0,High,2724,1,0.81644,3,22,43.9
0.29754,0.00047647,22,2,1,1.8,0,High,2724,1,0.73589,3,23,51.9
0.25072,0.00050546,22,2,1,1.8,0,High,2724,1,0.68063,3,24,61.2
0.21818,0.00053341,22,2,1,1.8,0,High,2724,1,0.59995,3,25,72.2
0.17802,0.00056908,22,2,1,1.8,0,High,2724,1,0.52706,3,26,85.2
0.12986,0.00063017,22,2,1,1.8,0,High,2724,1,0.49268,3,27,101
0.08262,0.00067227,22,2,1,1.8,0,High,2724,1,0.44183,3,28,119
0.046465,0.00075436,22,2,1,1.8,0,High,2724,1,0.42801,3,29,140
0.023327,0.00086374,22,2,1,1.8,0,High,2724,1,0.46057,3,30,165
0.014017,0.0009375,22,2,1,1.8,0,High,2724,1,0.44076,3,31,195
0.015297,0.0010107,22,2,1,1.8,0,High,2724,1,0.50025,3,32,230
0.4183,7.08E-05,23,1,1,4.5,0,High,2724,1,0.42452,3,1,1.36
0.43572,5.93E-05,23,1,1,4.5,0,High,2724,1,0.51549,3,2,1.6
0.47844,4.55E-05,23,1,1,4.5,0,High,2724,1,0.51943,3,3,1.89
0.59493,3.20E-05,23,1,1,4.5,0,High,2724,1,0.36385,3,4,2.23
0.73682,2.10E-05,23,1,1,4.5,0,High,2724,1,0.20309,3,5,2.63
0.89664,1.22E-05,23,1,1,4.5,0,High,2724,1,0.24792,3,6,3.11
0.91992,-1.20E-06,23,1,1,4.5,0,High,2724,1,0.0030951,3,7,3.67
0.81469,-2.64E-05,23,1,1,4.5,0,High,2724,1,0.27877,3,8,4.35
0.76417,-4.16E-05,23,1,1,4.5,0,High,2724,1,0.35685,3,9,5.11
0.9162,-3.01E-05,23,1,1,4.5,0,High,2724,1,0.3006,3,10,6.03
1.4277,1.27E-05,23,1,1,4.5,0,High,2724,1,0.26854,3,11,7.11
2.2403,7.43E-05,23,1,1,4.5,0,High,2724,1,0.84707,3,12,8.39
2.868,0.00014009,23,1,1,4.5,0,High,2724,1,0.9043,3,13,9.9
2.7343,0.00021174,23,1,1,4.5,0,High,2724,1,0.93282,3,14,11.7
1.9982,0.0002825,23,1,1,4.5,0,High,2724,1,0.93961,3,15,13.8
1.2516,0.00031973,23,1,1,4.5,0,High,2724,1,0.94612,3,16,16.3
0.9595,0.00031695,23,1,1,4.5,0,High,2724,1,0.95329,3,17,19.2
0.83281,0.0003206,23,1,1,4.5,0,High,2724,1,0.95396,3,18,22.7
0.64546,0.00034765,23,1,1,4.5,0,High,2724,1,0.94919,3,19,26.7
0.59276,0.00039577,23,1,1,4.5,0,High,2724,1,0.94037,3,20,31.6
0.51142,0.00042376,23,1,1,4.5,0,High,2724,1,0.92921,3,21,37.2
0.42894,0.00043791,23,1,1,4.5,0,High,2724,1,0.91187,3,22,43.9
0.35367,0.00047262,23,1,1,4.5,0,High,2724,1,0.88583,3,23,51.9
0.30596,0.00050343,23,1,1,4.5,0,High,2724,1,0.84364,3,24,61.2
0.27069,0.00053173,23,1,1,4.5,0,High,2724,1,0.79271,3,25,72.2
0.22333,0.00056584,23,1,1,4.5,0,High,2724,1,0.72989,3,26,85.2
0.15771,0.00059,23,1,1,4.5,0,High,2724,1,0.68168,3,27,101
0.10352,0.00065098,23,1,1,4.5,0,High,2724,1,0.65759,3,28,119
0.060333,0.00074056,23,1,1,4.5,0,High,2724,1,0.65654,3,29,140
0.032797,0.0008479,23,1,1,4.5,0,High,2724,1,0.63629,3,30,165
0.022259,0.00099363,23,1,1,4.5,0,High,2724,1,0.61051,3,31,195
0.025631,0.001057,23,1,1,4.5,0,High,2724,1,0.59431,3,32,230
0.45776,8.00E-05,23,2,1,4.5,0,High,2724,1,0.48975,3,1,1.36
0.46899,6.60E-05,23,2,1,4.5,0,High,2724,1,0.59343,3,2,1.6
0.50397,4.89E-05,23,2,1,4.5,0,High,2724,1,0.55899,3,3,1.89
0.61089,3.14E-05,23,2,1,4.5,0,High,2724,1,0.31803,3,4,2.23
0.7404,1.69E-05,23,2,1,4.5,0,High,2724,1,0.11659,3,5,2.63
0.88749,5.57E-06,23,2,1,4.5,0,High,2724,1,0.051496,3,6,3.11
0.90287,-9.58E-06,23,2,1,4.5,0,High,2724,1,0.14158,3,7,3.67
0.7949,-3.55E-05,23,2,1,4.5,0,High,2724,1,0.38808,3,8,4.35
0.7558,-4.54E-05,23,2,1,4.5,0,High,2724,1,0.38762,3,9,5.11
0.9279,-2.34E-05,23,2,1,4.5,0,High,2724,1,0.21482,3,10,6.03
1.461,3.16E-05,23,2,1,4.5,0,High,2724,1,0.60243,3,11,7.11
2.2316,9.89E-05,23,2,1,4.5,0,High,2724,1,0.82675,3,12,8.39
2.6283,0.00015567,23,2,1,4.5,0,High,2724,1,0.87583,3,13,9.9
2.2273,0.00020308,23,2,1,4.5,0,High,2724,1,0.90692,3,14,11.7
1.4722,0.00024498,23,2,1,4.5,0,High,2724,1,0.91508,3,15,13.8
0.88127,0.00026284,23,2,1,4.5,0,High,2724,1,0.92449,3,16,16.3
0.68477,0.00026247,23,2,1,4.5,0,High,2724,1,0.93855,3,17,19.2
0.60907,0.00028069,23,2,1,4.5,0,High,2724,1,0.94482,3,18,22.7
0.46982,0.00031247,23,2,1,4.5,0,High,2724,1,0.94005,3,19,26.7
0.41428,0.00035145,23,2,1,4.5,0,High,2724,1,0.92589,3,20,31.6
0.35589,0.00038093,23,2,1,4.5,0,High,2724,1,0.91093,3,21,37.2
0.30169,0.00040526,23,2,1,4.5,0,High,2724,1,0.88082,3,22,43.9
0.24365,0.00043643,23,2,1,4.5,0,High,2724,1,0.83451,3,23,51.9
0.20887,0.00046931,23,2,1,4.5,0,High,2724,1,0.77281,3,24,61.2
0.18035,0.00049238,23,2,1,4.5,0,High,2724,1,0.69944,3,25,72.2
0.14251,0.00051433,23,2,1,4.5,0,High,2724,1,0.62585,3,26,85.2
0.099931,0.00055596,23,2,1,4.5,0,High,2724,1,0.58215,3,27,101
0.061437,0.00060585,23,2,1,4.5,0,High,2724,1,0.54902,3,28,119
